date,time,temperature_C,pressure_mb,humidity,wind_kph,description
2022-09-23,24,29,1009,86,6,Moderate or heavy rain shower
2022-09-24,24,32,1008,81,8,Moderate or heavy rain shower
2022-09-25,24,31,1007,84,8,Moderate or heavy rain shower
2022-09-26,24,30,1008,90,7,Moderate or heavy rain shower
2022-09-27,24,29,1006,87,12,Moderate or heavy rain shower
2022-09-28,24,28,1003,84,20,Moderate or heavy rain shower
2022-09-29,24,29,1006,87,14,Moderate or heavy rain shower
2022-09-30,24,29,1008,84,9,Patchy rain possible
2022-10-01,24,29,1008,90,7,Moderate or heavy rain shower
2022-10-02,24,27,1008,92,5,Moderate rain at times
2022-10-03,24,31,1008,82,9,Moderate or heavy rain shower
2022-10-04,24,32,1009,83,6,Moderate or heavy rain shower
2022-10-05,24,30,1009,81,9,Moderate or heavy rain shower
2022-10-06,24,28,1010,88,6,Moderate or heavy rain shower
2022-10-07,24,32,1010,81,8,Moderate or heavy rain shower
2022-10-08,24,29,1010,83,7,Moderate or heavy rain shower
2022-10-09,24,28,1011,94,6,Moderate or heavy rain shower
2022-10-10,24,29,1011,89,7,Moderate or heavy rain shower
2022-10-11,24,29,1011,94,7,Moderate or heavy rain shower
2022-10-12,24,29,1009,87,6,Moderate or heavy rain shower
2022-10-13,24,30,1008,87,11,Patchy rain possible
2022-10-14,24,29,1006,88,14,Patchy rain possible
2022-10-15,24,28,1007,84,11,Overcast
2022-10-16,24,31,1009,76,9,Cloudy
2022-10-17,24,31,1010,81,7,Patchy rain possible
2022-10-18,24,30,1009,87,7,Moderate or heavy rain shower
2022-10-19,24,29,1008,88,10,Moderate or heavy rain shower
2022-10-20,24,28,1010,86,12,Moderate or heavy rain shower
2022-10-21,24,32,1011,81,8,Moderate or heavy rain shower
2022-10-22,24,32,1011,83,7,Moderate or heavy rain shower
2022-10-23,24,32,1010,81,5,Moderate or heavy rain shower
2022-10-24,24,31,1010,85,9,Moderate or heavy rain shower
2022-10-25,24,31,1010,85,6,Patchy rain possible
2022-10-26,24,30,1009,85,6,Moderate or heavy rain shower
2022-10-27,24,30,1009,85,5,Moderate or heavy rain shower
2022-10-28,24,31,1008,87,6,Patchy rain possible
2022-10-29,24,32,1008,81,5,Moderate or heavy rain shower
2022-10-30,24,32,1007,81,8,Moderate rain at times
2022-10-31,24,33,1008,77,7,Partly cloudy
2022-11-01,24,31,1009,80,7,Patchy rain possible
2022-11-02,24,28,1010,87,6,Moderate rain at times
2022-11-03,24,30,1010,86,8,Moderate or heavy rain shower
2022-11-04,24,29,1012,83,6,Moderate or heavy rain shower
2022-11-05,24,31,1012,84,6,Heavy rain at times
2022-11-06,24,31,1012,86,6,Moderate or heavy rain shower
2022-11-07,24,32,1011,81,5,Patchy rain possible
2022-11-08,24,32,1010,82,5,Patchy rain possible
2022-11-09,24,32,1010,82,5,Patchy rain possible
2022-11-10,24,32,1010,84,6,Moderate or heavy rain shower
2022-11-11,24,32,1010,82,6,Moderate or heavy rain shower
2022-11-12,24,29,1009,84,7,Moderate or heavy rain shower
2022-11-13,24,32,1008,80,8,Moderate or heavy rain shower
2022-11-14,24,32,1008,78,6,Moderate or heavy rain shower
2022-11-15,24,33,1008,78,7,Moderate or heavy rain shower
2022-11-16,24,33,1008,80,8,Heavy rain at times
2022-11-17,24,33,1008,79,7,Moderate or heavy rain shower
2022-11-18,24,31,1009,82,7,Moderate or heavy rain shower
2022-11-19,24,28,1008,88,7,Moderate rain at times
2022-11-20,24,24,1007,96,12,Moderate or heavy rain shower
2022-11-21,24,29,1006,88,8,Moderate or heavy rain shower
2022-11-22,24,28,1007,89,5,Heavy rain at times
2022-11-23,24,29,1008,90,12,Moderate or heavy rain shower
2022-11-24,24,30,1010,82,12,Moderate or heavy rain shower
2022-11-25,24,31,1011,81,9,Moderate or heavy rain shower
2022-11-26,24,30,1010,83,8,Moderate or heavy rain shower
2022-11-27,24,31,1009,84,7,Heavy rain at times
2022-11-28,24,32,1009,83,8,Heavy rain at times
2022-11-29,24,32,1010,79,8,Patchy rain possible
2022-11-30,24,32,1010,78,6,Heavy rain at times
2022-12-01,24,33,1009,76,6,Patchy rain possible
2022-12-02,24,32,1008,75,7,Patchy rain possible
2022-12-03,24,29,1008,81,7,Moderate or heavy rain shower
2022-12-04,24,29,1009,84,6,Overcast
2022-12-05,24,32,1010,78,5,Heavy rain at times
2022-12-06,24,32,1008,81,5,Moderate or heavy rain shower
2022-12-07,24,31,1008,81,6,Moderate or heavy rain shower
2022-12-08,24,33,1008,78,5,Patchy rain possible
2022-12-09,24,32,1008,79,7,Moderate or heavy rain shower
2022-12-10,24,31,1008,83,5,Overcast
2022-12-11,24,31,1009,79,8,Patchy rain possible
2022-12-12,24,31,1010,79,8,Partly cloudy
2022-12-13,24,30,1010,72,7,Sunny
2022-12-14,24,31,1010,71,5,Patchy rain possible
2022-12-15,24,31,1009,70,6,Patchy rain possible
2022-12-16,24,31,1008,78,6,Overcast
2022-12-17,24,32,1009,76,8,Cloudy
2022-12-18,24,30,1009,68,18,Overcast
2022-12-19,24,31,1009,66,9,Overcast
2022-12-20,24,31,1008,68,7,Partly cloudy
2022-12-21,24,32,1007,73,6,Overcast
2022-12-22,24,32,1008,77,6,Overcast
2022-12-23,24,31,1009,70,9,Partly cloudy
2022-12-24,24,30,1011,67,6,Sunny
2022-12-25,24,31,1012,62,7,Partly cloudy
2022-12-26,24,30,1013,69,3,Overcast
2022-12-27,24,30,1014,70,7,Cloudy
2022-12-28,24,30,1014,72,6,Partly cloudy
2022-12-29,24,32,1013,68,8,Sunny
2022-12-30,24,30,1014,70,6,Patchy rain possible
2022-12-31,24,30,1013,59,10,Cloudy
2023-01-01,24,30,1012,60,7,Patchy rain possible
2023-01-02,24,32,1012,64,5,Moderate rain at times
2023-01-03,24,31,1012,70,8,Cloudy
2023-01-04,24,32,1011,62,12,Patchy rain possible
2023-01-05,24,27,1010,75,18,Moderate rain at times
2023-01-06,24,27,1010,73,15,Moderate or heavy rain shower
2023-01-07,24,28,1010,67,10,Moderate or heavy rain shower
2023-01-08,24,28,1011,73,5,Overcast
2023-01-09,24,27,1012,86,4,Moderate or heavy rain shower
2023-01-10,24,28,1011,75,11,Moderate or heavy rain shower
2023-01-11,24,30,1011,72,10,Patchy rain possible
2023-01-12,24,30,1011,74,9,Moderate or heavy rain shower
2023-01-13,24,31,1010,77,7,Moderate or heavy rain shower
2023-01-14,24,32,1009,75,6,Patchy rain possible
2023-01-15,24,32,1008,70,6,Partly cloudy
2023-01-16,24,32,1010,71,9,Patchy rain possible
2023-01-17,24,32,1011,63,8,Cloudy
2023-01-18,24,31,1011,62,7,Partly cloudy
2023-01-19,24,32,1011,57,8,Cloudy
2023-01-20,24,31,1011,65,8,Cloudy
2023-01-21,24,31,1009,66,8,Patchy rain possible
2023-01-22,24,32,1009,66,5,Patchy rain possible
2023-01-23,24,32,1008,63,10,Patchy rain possible
2023-01-24,24,34,1009,63,6,Overcast
2023-01-25,24,30,1010,61,11,Partly cloudy
2023-01-26,24,31,1009,57,7,Overcast
2023-01-27,24,32,1009,64,8,Heavy rain at times
2023-01-28,24,33,1009,58,11,Partly cloudy
2023-01-29,24,29,1010,58,11,Overcast
2023-01-30,24,31,1011,56,10,Partly cloudy
2023-01-31,24,33,1009,58,9,Partly cloudy
2023-02-01,24,32,1008,68,6,Moderate rain at times
2023-02-02,24,32,1009,77,10,Moderate rain at times
2023-02-03,24,34,1009,60,11,Cloudy
2023-02-04,24,35,1008,55,11,Patchy rain possible
2023-02-05,24,36,1008,56,10,Sunny
2023-02-06,24,34,1008,58,10,Partly cloudy
2023-02-07,24,34,1009,63,11,Moderate rain at times
2023-02-08,24,34,1009,64,12,Patchy rain possible
2023-02-09,24,35,1009,59,14,Patchy rain possible
2023-02-10,24,35,1009,55,15,Partly cloudy
2023-02-11,24,35,1009,63,11,Sunny
2023-02-12,24,35,1010,62,11,Patchy rain possible
2023-02-13,24,34,1010,66,12,Cloudy
2023-02-14,24,34,1010,66,12,Partly cloudy
2023-02-15,24,34,1010,58,8,Patchy rain possible
2023-02-16,24,34,1011,49,7,Partly cloudy
2023-02-17,24,34,1011,51,6,Moderate rain at times
2023-02-18,24,32,1011,58,8,Cloudy
2023-02-19,24,33,1011,70,8,Moderate or heavy rain shower
2023-02-20,24,33,1010,64,8,Partly cloudy
2023-02-21,24,34,1011,56,8,Sunny
2023-02-22,24,33,1011,56,10,Patchy rain possible
2023-02-23,24,35,1010,57,10,Patchy rain possible
2023-02-24,24,34,1010,59,9,Partly cloudy
2023-02-25,24,34,1012,50,8,Sunny
2023-02-26,24,35,1014,47,10,Sunny
2023-02-27,24,32,1014,55,11,Partly cloudy
2023-02-28,24,35,1013,56,9,Patchy rain possible
2023-03-01,24,35,1012,56,8,Partly cloudy
2023-03-02,24,35,1013,58,8,Overcast
2023-03-03,24,36,1013,53,7,Sunny
2023-03-04,24,34,1014,53,7,Sunny
2023-03-05,24,35,1014,53,7,Partly cloudy
2023-03-06,24,35,1013,49,9,Sunny
2023-03-07,24,36,1013,53,10,Sunny
2023-03-08,24,36,1013,52,10,Sunny
2023-03-09,24,36,1012,55,11,Sunny
2023-03-10,24,36,1011,54,12,Sunny
2023-03-11,24,37,1011,57,12,Sunny
2023-03-12,24,36,1012,55,12,Patchy rain possible
2023-03-13,24,36,1011,52,9,Sunny
2023-03-14,24,36,1010,55,10,Sunny
2023-03-15,24,37,1010,58,14,Sunny
2023-03-16,24,37,1011,55,15,Partly cloudy
2023-03-17,24,38,1010,55,14,Patchy rain possible
2023-03-18,24,37,1010,58,14,Sunny
2023-03-19,24,38,1009,61,17,Partly cloudy
2023-03-20,24,37,1008,62,16,Moderate rain at times
2023-03-21,24,37,1008,64,15,Partly cloudy
2023-03-22,24,37,1008,64,14,Cloudy
2023-03-23,24,37,1008,65,15,Patchy rain possible
2023-03-24,24,38,1008,61,14,Sunny
2023-03-25,24,37,1009,56,15,Patchy rain possible
2023-03-26,24,38,1009,61,13,Sunny
2023-03-27,24,37,1009,64,15,Partly cloudy
2023-03-28,24,38,1009,61,17,Moderate or heavy rain shower
2023-03-29,24,37,1010,58,11,Overcast
2023-03-30,24,36,1009,63,10,Patchy rain possible
2023-03-31,24,34,1009,61,13,Patchy rain possible
2023-04-01,24,36,1009,64,12,Overcast
2023-04-02,24,35,1008,64,11,Patchy rain possible
2023-04-03,24,33,1008,63,9,Moderate or heavy rain shower
2023-04-04,24,35,1008,64,12,Moderate rain at times
2023-04-05,24,35,1008,61,13,Patchy rain possible
2023-04-06,24,35,1009,62,11,Moderate rain at times
2023-04-07,24,35,1010,62,14,Overcast
2023-04-08,24,37,1011,59,15,Partly cloudy
2023-04-09,24,37,1011,58,11,Moderate rain at times
2023-04-10,24,36,1010,62,10,Heavy rain at times
2023-04-11,24,34,1010,63,12,Moderate or heavy rain shower
2023-04-12,24,36,1009,59,11,Heavy rain at times
2023-04-13,24,35,1009,61,11,Patchy rain possible
2023-04-14,24,37,1009,56,10,Patchy rain possible
2023-04-15,24,36,1008,58,10,Moderate or heavy rain shower
2023-04-16,24,33,1008,63,11,Moderate or heavy rain shower
2023-04-17,24,34,1009,63,13,Patchy rain possible
2023-04-18,24,33,1010,61,13,Patchy rain possible
2023-04-19,24,34,1007,63,12,Patchy rain possible
2023-04-20,24,36,1005,64,12,Patchy rain possible
2023-04-21,24,37,1005,59,11,Moderate rain at times
2023-04-22,24,35,1007,61,12,Patchy rain possible
2023-04-23,24,36,1008,59,13,Partly cloudy
2023-04-24,24,37,1008,61,10,Patchy rain possible
2023-04-25,24,37,1008,60,14,Moderate rain at times
2023-04-26,24,35,1008,59,12,Overcast
2023-04-27,24,36,1008,58,13,Patchy rain possible
2023-04-28,24,36,1009,62,13,Moderate rain at times
2023-04-29,24,37,1007,60,13,Moderate or heavy rain shower
2023-04-30,24,35,1007,65,11,Moderate rain at times
2023-05-01,24,37,1008,59,11,Patchy rain possible
2023-05-02,24,38,1008,59,13,Moderate or heavy rain shower
2023-05-03,24,37,1009,60,13,Moderate rain at times
2023-05-04,24,36,1008,62,12,Overcast
2023-05-05,24,37,1005,59,9,Patchy rain possible
2023-05-06,24,37,1004,59,12,Overcast
2023-05-07,24,38,1004,57,12,Moderate rain at times
2023-05-08,24,36,1006,61,10,Moderate or heavy rain shower
2023-05-09,24,31,1008,73,7,Moderate or heavy rain shower
2023-05-10,24,33,1008,66,9,Moderate or heavy rain shower
2023-05-11,24,33,1009,63,9,Moderate rain at times
2023-05-12,24,33,1010,68,10,Moderate or heavy rain shower
2023-05-13,24,33,1010,68,10,Moderate or heavy rain shower
2023-05-14,24,33,1010,69,10,Moderate or heavy rain shower
2023-05-15,24,35,1010,64,9,Patchy rain possible
2023-05-16,24,35,1009,62,9,Moderate or heavy rain shower
2023-05-17,24,35,1009,59,10,Moderate or heavy rain shower
2023-05-18,24,36,1009,59,12,Moderate or heavy rain shower
2023-05-19,24,36,1007,62,11,Patchy rain possible
2023-05-20,24,33,1008,62,11,Moderate or heavy rain shower
2023-05-21,24,32,1009,62,10,Moderate or heavy rain shower
2023-05-22,24,32,1009,69,7,Moderate or heavy rain shower
2023-05-23,24,35,1009,58,11,Moderate or heavy rain shower
2023-05-24,24,34,1009,59,11,Moderate or heavy rain shower
2023-05-25,24,33,1009,60,10,Moderate or heavy rain shower
2023-05-26,24,33,1009,57,10,Moderate or heavy rain shower
2023-05-27,24,31,1007,66,10,Moderate or heavy rain shower
2023-05-28,24,30,1007,73,9,Moderate or heavy rain shower
2023-05-29,24,31,1007,70,12,Moderate or heavy rain shower
2023-05-30,24,32,1007,67,12,Moderate or heavy rain shower
2023-05-31,24,34,1006,66,15,Moderate or heavy rain shower
2023-06-01,24,33,1006,67,15,Moderate or heavy rain shower
2023-06-02,24,32,1007,63,14,Moderate or heavy rain shower
2023-06-03,24,34,1007,60,12,Moderate or heavy rain shower
2023-06-04,24,34,1007,65,10,Moderate or heavy rain shower
2023-06-05,24,32,1006,72,9,Moderate or heavy rain shower
2023-06-06,24,30,1007,86,9,Moderate or heavy rain shower
2023-06-07,24,29,1009,80,11,Moderate rain at times
2023-06-08,24,31,1009,75,9,Moderate rain at times
2023-06-09,24,31,1008,76,11,Moderate or heavy rain shower
2023-06-10,24,32,1006,67,12,Moderate or heavy rain shower
2023-06-11,24,33,1007,72,14,Moderate or heavy rain shower
2023-06-12,24,33,1007,71,13,Moderate or heavy rain shower
2023-06-13,24,32,1008,66,12,Patchy rain possible
2023-06-14,24,33,1008,67,11,Moderate or heavy rain shower
2023-06-15,24,34,1008,64,12,Moderate or heavy rain shower
2023-06-16,24,34,1007,67,10,Moderate or heavy rain shower
2023-06-17,24,31,1009,80,8,Moderate or heavy rain shower
2023-06-18,24,30,1009,79,10,Moderate or heavy rain shower
2023-06-19,24,33,1008,76,10,Moderate or heavy rain shower
2023-06-20,24,33,1008,76,11,Moderate or heavy rain shower
2023-06-21,24,33,1008,73,9,Moderate or heavy rain shower
2023-06-22,24,33,1008,71,10,Heavy rain at times
2023-06-23,24,35,1007,68,8,Moderate or heavy rain shower
2023-06-24,24,34,1006,69,9,Moderate rain at times
2023-06-25,24,33,1006,73,7,Moderate or heavy rain shower
2023-06-26,24,33,1007,74,6,Patchy rain possible
2023-06-27,24,33,1007,74,5,Moderate or heavy rain shower
2023-06-28,24,32,1008,77,6,Moderate or heavy rain shower
2023-06-29,24,32,1007,70,9,Moderate or heavy rain shower
2023-06-30,24,33,1007,70,10,Moderate or heavy rain shower
2023-07-01,24,31,1008,75,12,Moderate or heavy rain shower
2023-07-02,24,30,1009,83,10,Moderate or heavy rain shower
2023-07-03,24,31,1010,81,8,Moderate or heavy rain shower
2023-07-04,24,33,1008,76,8,Overcast
2023-07-05,24,33,1008,70,8,Moderate or heavy rain shower
2023-07-06,24,33,1009,78,5,Moderate or heavy rain shower
2023-07-07,24,33,1009,75,9,Heavy rain at times
2023-07-08,24,32,1009,73,8,Moderate or heavy rain shower
2023-07-09,24,30,1009,82,7,Moderate or heavy rain shower
2023-07-10,24,33,1008,73,8,Heavy rain at times
2023-07-11,24,34,1008,73,8,Heavy rain at times
2023-07-12,24,33,1008,72,8,Heavy rain at times
2023-07-13,24,33,1008,77,9,Moderate or heavy rain shower
2023-07-14,24,32,1008,77,11,Moderate or heavy rain shower
2023-07-15,24,30,1007,78,13,Moderate or heavy rain shower
2023-07-16,24,32,1005,71,17,Moderate or heavy rain shower
2023-07-17,24,31,1005,76,18,Moderate or heavy rain shower
2023-07-18,24,28,1006,88,15,Moderate or heavy rain shower
2023-07-19,24,29,1006,87,15,Moderate or heavy rain shower
2023-07-20,24,30,1006,84,10,Moderate or heavy rain shower
2023-07-21,24,29,1008,87,10,Moderate or heavy rain shower
2023-07-22,24,30,1009,88,9,Moderate or heavy rain shower
2023-07-23,24,29,1009,86,12,Moderate or heavy rain shower
2023-07-24,24,31,1008,86,11,Moderate or heavy rain shower
2023-07-25,24,32,1008,79,14,Moderate or heavy rain shower
2023-07-26,24,31,1008,80,12,Moderate or heavy rain shower
2023-07-27,24,31,1007,81,16,Moderate or heavy rain shower
2023-07-28,24,33,1006,82,15,Moderate or heavy rain shower
2023-07-29,24,30,1007,81,18,Moderate or heavy rain shower
2023-07-30,24,31,1008,78,14,Moderate or heavy rain shower
2023-07-31,24,32,1009,76,13,Moderate or heavy rain shower
2023-08-01,24,31,1008,78,11,Moderate or heavy rain shower
2023-08-02,24,32,1009,78,13,Moderate or heavy rain shower
2023-08-03,24,31,1010,78,15,Moderate or heavy rain shower
2023-08-04,24,32,1011,74,14,Moderate or heavy rain shower
2023-08-05,24,33,1011,69,14,Moderate or heavy rain shower
2023-08-06,24,33,1009,71,15,Moderate or heavy rain shower
2023-08-07,24,33,1008,72,15,Heavy rain at times
2023-08-08,24,33,1009,70,15,Moderate or heavy rain shower
2023-08-09,24,33,1009,68,14,Heavy rain at times
2023-08-10,24,33,1009,69,12,Moderate rain at times
2023-08-11,24,33,1008,70,14,Moderate rain at times
2023-08-12,24,33,1008,72,13,Moderate or heavy rain shower
2023-08-13,24,32,1008,69,13,Moderate or heavy rain shower
2023-08-14,24,33,1008,71,13,Moderate or heavy rain shower
2023-08-15,24,32,1008,72,13,Moderate or heavy rain shower
2023-08-16,24,32,1009,77,12,Moderate or heavy rain shower
2023-08-17,24,31,1008,72,12,Moderate or heavy rain shower
2023-08-18,24,32,1007,75,11,Moderate or heavy rain shower
2023-08-19,24,32,1007,77,9,Moderate or heavy rain shower
2023-08-20,24,31,1007,83,12,Moderate or heavy rain shower
2023-08-21,24,31,1008,80,11,Moderate or heavy rain shower
2023-08-22,24,33,1009,76,10,Moderate or heavy rain shower
2023-08-23,24,32,1008,75,13,Moderate rain at times
2023-08-24,24,33,1008,74,11,Patchy rain possible
2023-08-25,24,34,1008,70,12,Moderate rain at times
2023-08-26,24,33,1008,70,13,Moderate or heavy rain shower
2023-08-27,24,33,1006,74,11,Moderate or heavy rain shower
2023-08-28,24,33,1005,74,14,Moderate or heavy rain shower
2023-08-29,24,33,1006,72,14,Moderate or heavy rain shower
2023-08-30,24,32,1007,73,12,Moderate rain at times
2023-08-31,24,31,1008,81,12,Moderate or heavy rain shower
2023-09-01,24,31,1007,85,14,Moderate or heavy rain shower
2023-09-02,24,30,1006,84,15,Moderate or heavy rain shower
2023-09-03,24,30,1005,85,17,Moderate or heavy rain shower
2023-09-04,24,31,1005,83,14,Moderate or heavy rain shower
2023-09-05,24,31,1006,86,15,Moderate or heavy rain shower
2023-09-06,24,32,1008,81,9,Moderate or heavy rain shower
2023-09-07,24,32,1008,80,8,Moderate or heavy rain shower
2023-09-08,24,32,1008,82,8,Moderate or heavy rain shower
2023-09-09,24,29,1008,91,9,Moderate or heavy rain shower
2023-09-10,24,30,1008,84,14,Moderate or heavy rain shower
2023-09-11,24,30,1009,86,11,Moderate or heavy rain shower
2023-09-12,24,30,1010,82,12,Moderate or heavy rain shower
2023-09-13,24,28,1011,90,7,Moderate or heavy rain shower
2023-09-14,24,31,1009,81,7,Moderate or heavy rain shower
2023-09-15,24,30,1009,82,11,Moderate or heavy rain shower
2023-09-16,24,31,1009,86,9,Moderate or heavy rain shower
2023-09-17,24,32,1009,79,8,Moderate or heavy rain shower
2023-09-18,24,33,1009,77,8,Moderate or heavy rain shower
2023-09-19,24,33,1009,74,6,Moderate or heavy rain shower
2023-09-20,24,33,1009,78,8,Moderate or heavy rain shower
2023-09-21,24,32,1009,79,9,Moderate or heavy rain shower
2023-09-22,24,33,1009,79,7,Moderate or heavy rain shower
2023-09-23,24,32,1008,79,6,Moderate or heavy rain shower
2023-09-24,24,29,1007,87,8,Moderate or heavy rain shower
2023-09-25,24,29,1006,89,12,Moderate or heavy rain shower
2023-09-26,24,29,1006,90,12,Moderate or heavy rain shower
2023-09-27,24,29,1008,89,12,Moderate or heavy rain shower
2023-09-28,24,28,1010,92,7,Moderate or heavy rain shower
2023-09-29,24,32,1011,80,7,Moderate or heavy rain shower
2023-09-30,24,29,1011,87,11,Moderate or heavy rain shower
2023-10-01,24,32,1009,85,9,Moderate or heavy rain shower
2023-10-02,24,28,1009,90,11,Moderate or heavy rain shower
2023-10-03,24,30,1010,91,7,Moderate rain at times
2023-10-04,24,30,1009,87,10,Moderate rain at times
2023-10-05,24,31,1009,83,9,Moderate or heavy rain shower
2023-10-06,24,31,1009,83,8,Moderate or heavy rain shower
2023-10-07,24,32,1010,82,7,Moderate or heavy rain shower
2023-10-08,24,31,1011,82,9,Moderate or heavy rain shower
2023-10-09,24,33,1010,76,7,Overcast
2023-10-10,24,30,1010,89,7,Moderate or heavy rain shower
2023-10-11,24,32,1011,82,7,Moderate or heavy rain shower
2023-10-12,24,32,1011,83,9,Moderate or heavy rain shower
2023-10-13,24,33,1011,82,6,Moderate or heavy rain shower
2023-10-14,24,32,1009,84,4,Moderate or heavy rain shower
2023-10-15,24,29,1009,88,4,Moderate or heavy rain shower
2023-10-16,24,28,1010,93,5,Moderate or heavy rain shower
2023-10-17,24,30,1010,85,6,Moderate or heavy rain shower
2023-10-18,24,30,1010,87,6,Moderate or heavy rain shower
2023-10-19,24,32,1010,82,5,Moderate or heavy rain shower
2023-10-20,24,31,1011,86,6,Moderate or heavy rain shower
2023-10-21,24,32,1011,81,9,Moderate or heavy rain shower
2023-10-22,24,33,1012,82,7,Heavy rain at times
2023-10-23,24,31,1011,85,6,Moderate or heavy rain shower
2023-10-24,24,31,1011,84,7,Moderate or heavy rain shower
2023-10-25,24,31,1011,84,8,Moderate or heavy rain shower
2023-10-26,24,32,1011,81,8,Moderate or heavy rain shower
2023-10-27,24,32,1011,83,6,Moderate or heavy rain shower
2023-10-28,24,32,1011,81,6,Patchy rain possible
2023-10-29,24,32,1010,82,7,Moderate or heavy rain shower
2023-10-30,24,33,1010,81,7,Moderate or heavy rain shower
2023-10-31,24,32,1010,82,6,Moderate or heavy rain shower
2023-11-01,24,33,1010,82,6,Moderate or heavy rain shower
2023-11-02,24,31,1010,82,6,Patchy rain possible
2023-11-03,24,31,1009,83,6,Moderate or heavy rain shower
2023-11-04,24,30,1009,86,6,Patchy rain possible
2023-11-05,24,32,1010,83,9,Moderate or heavy rain shower
2023-11-06,24,32,1010,83,8,Patchy rain possible
2023-11-07,24,29,1010,86,7,Moderate or heavy rain shower
2023-11-08,24,33,1010,81,7,Moderate rain at times
2023-11-09,24,32,1010,81,10,Moderate or heavy rain shower
2023-11-10,24,29,1012,89,7,Moderate rain at times
2023-11-11,24,33,1011,79,9,Moderate rain at times
2023-11-12,24,32,1012,80,7,Moderate or heavy rain shower
2023-11-13,24,31,1012,82,7,Moderate rain at times
2023-11-14,24,32,1012,81,6,Moderate or heavy rain shower
2023-11-15,24,32,1011,82,6,Moderate or heavy rain shower
2023-11-16,24,30,1012,86,8,Patchy rain possible
2023-11-17,24,32,1013,82,7,Moderate or heavy rain shower
2023-11-18,24,31,1012,75,8,Cloudy
2023-11-19,24,31,1011,73,7,Cloudy
2023-11-20,24,31,1011,76,7,Overcast
2023-11-21,24,30,1010,82,5,Patchy rain possible
2023-11-22,24,31,1009,79,5,Overcast
2023-11-23,24,28,1009,90,5,Patchy rain possible
2023-11-24,24,28,1010,89,8,Patchy rain possible
2023-11-25,24,29,1010,82,8,Moderate rain at times
2023-11-26,24,31,1010,85,7,Heavy rain at times
2023-11-27,24,29,1010,84,7,Overcast
2023-11-28,24,31,1009,74,5,Patchy rain possible
2023-11-29,24,32,1010,76,6,Moderate or heavy rain shower
2023-11-30,24,32,1010,79,6,Moderate or heavy rain shower
2023-12-01,24,32,1010,77,6,Patchy rain possible
2023-12-02,24,31,1009,73,8,Patchy rain possible
2023-12-03,24,28,1011,88,6,Patchy rain possible
2023-12-04,24,32,1010,77,7,Overcast
2023-12-05,24,33,1010,76,8,Patchy rain possible
2023-12-06,24,32,1011,79,7,Patchy rain possible
2023-12-07,24,32,1011,82,7,Patchy rain possible
2023-12-08,24,32,1011,80,8,Overcast
2023-12-09,24,32,1010,78,7,Patchy rain possible
2023-12-10,24,32,1009,73,8,Patchy rain possible
2023-12-11,24,33,1010,72,7,Partly cloudy
2023-12-12,24,33,1010,69,8,Partly cloudy
2023-12-13,24,33,1010,66,8,Patchy rain possible
2023-12-14,24,34,1011,67,9,Sunny
2023-12-15,24,34,1011,66,9,Partly cloudy
2023-12-16,24,34,1010,69,10,Patchy rain possible
2023-12-17,24,34,1011,68,7,Patchy rain possible
2023-12-18,24,34,1011,66,6,Moderate or heavy rain shower
2023-12-19,24,34,1011,69,6,Patchy rain possible
2023-12-20,24,33,1010,73,7,Moderate or heavy rain shower
2023-12-21,24,33,1011,58,16,Overcast
2023-12-22,24,31,1012,61,19,Patchy rain possible
2023-12-23,24,30,1013,67,15,Overcast
2023-12-24,24,31,1014,63,11,Overcast
2023-12-25,24,32,1013,60,12,Cloudy
2023-12-26,24,33,1013,62,8,Partly cloudy
2023-12-27,24,34,1013,64,5,Patchy rain possible
2023-12-28,24,35,1012,67,6,Patchy rain possible
2023-12-29,24,35,1011,70,5,Patchy rain possible
2023-12-30,24,34,1010,69,7,Patchy rain possible
2023-12-31,24,34,1011,69,8,Patchy rain possible
2024-01-01,24,35,1010,66,9,Cloudy
2024-01-02,24,35,1010,63,9,Patchy rain possible
2024-01-03,24,35,1010,63,9,Patchy rain possible
2024-01-04,24,34,1010,61,8,Partly cloudy
2024-01-05,24,34,1011,59,7,Cloudy
2024-01-06,24,35,1011,58,7,Moderate rain at times
2024-01-07,24,34,1011,64,8,Cloudy
2024-01-08,24,33,1011,65,8,Patchy rain possible
2024-01-09,24,35,1010,62,9,Patchy rain possible
2024-01-10,24,35,1010,61,10,Cloudy
2024-01-11,24,35,1010,60,10,Patchy rain possible
2024-01-12,24,34,1010,60,9,Sunny
2024-01-13,24,33,1011,59,9,Sunny
2024-01-14,24,33,1011,56,8,Sunny
2024-01-15,24,34,1011,58,7,Partly cloudy
2024-01-16,24,33,1010,54,8,Overcast
2024-01-17,24,34,1010,55,8,Partly cloudy
2024-01-18,24,36,1010,55,10,Partly cloudy
2024-01-19,24,35,1010,58,11,Partly cloudy
2024-01-20,24,35,1011,61,10,Partly cloudy
2024-01-21,24,34,1012,58,12,Partly cloudy
2024-01-22,24,35,1012,54,10,Partly cloudy
2024-01-23,24,35,1012,55,10,Partly cloudy
2024-01-24,24,35,1013,55,7,Partly cloudy
2024-01-25,24,35,1014,55,7,Partly cloudy
2024-01-26,24,34,1015,55,7,Partly cloudy
2024-01-27,24,35,1014,57,9,Partly cloudy
2024-01-28,24,34,1015,54,7,Partly cloudy
2024-01-29,24,35,1014,52,9,Partly cloudy
2024-01-30,24,35,1014,54,10,Partly cloudy
2024-01-31,24,35,1014,59,11,Partly cloudy
